Id,Title,CCLI,Themes,Notes,Last Scheduled Date,Song Tag 1,Song Tag 2,Song Tag 3,Song Tag 4,Arrangement 1 Name,Arrangement 1 BPM,Arrangement 1 Length,Arrangement 1 Notes,Arrangement 1 Keys,Arrangement 1 Chord Chart,Arrangement 1 Chord Chart Key,Arrangement 1 Tag 1,Arrangement 1 Tag 2,Arrangement 1 Tag 3,Arrangement 2 Name,Arrangement 2 BPM,Arrangement 2 Length,Arrangement 2 Notes,Arrangement 2 Keys,Arrangement 2 Chord Chart,Arrangement 2 Chord Chart Key,Arrangement 2 Tag 1,Arrangement 2 Tag 2,Arrangement 2 Tag 3,Arrangement 3 Name,Arrangement 3 BPM,Arrangement 3 Length,Arrangement 3 Notes,Arrangement 3 Keys,Arrangement 3 Chord Chart,Arrangement 3 Chord Chart Key,Arrangement 3 Tag 1,Arrangement 3 Tag 2,Arrangement 3 Tag 3,Arrangement 4 Name,Arrangement 4 BPM,Arrangement 4 Length,Arrangement 4 Notes,Arrangement 4 Keys,Arrangement 4 Chord Chart,Arrangement 4 Chord Chart Key,Arrangement 4 Tag 1,Arrangement 4 Tag 2,Arrangement 4 Tag 3
18519317,His Name Shall Be,,"","","December 25, 2019","","","","",Youth Choir,,315,"",C,"",,"","","",,,,,,,,,,,,,,,,,,,,,
18519335,Noel with He Shall Reign Forevermore,,"","","December 25, 2019","","","","",Youth Choir,,405,"",Am,"",,"","","",,,,,,,,,,,,,,,,,,,,,
18519363,Light of The Stable ,,"","","December 19, 2021","","","","",Academy,,202,"","A, F","INTRO:
F/// Bb/ F/ F/// C/ F/
F/// Bb/ F/ F/// C/ F/

  F                        Bb           F
Hail, Hail to the newborn king
              Bb       F                    C
Let our voices sing him our praises
   F                        Bb       F
Hail, Hail to the guiding light 
                      Bb    F                 C   F
That brought us tonight to our sav-ior

CHORUS :
 Bb2  F/A          C /G  F
Halle------Hallelu----jah
 Bb2  F/A          C /G  F
Halle------Hallelu----jah
Bb2  F/A          C /G  F
Halle------Hallelu----jah
 Bb2  F/A   C/G (2/4)  Eb   Bb   F
Halle------Halle-----lujaa---aaaahhhhh
            
INTERLUDE:
F/// Bb/ F/ Bb/ F/ C/ F/

VERSE 2:
Come now let it shine so bright 
To the knowing light of the stable 
Kneel close to the child so dear 
Cast aside your fear and be thank-ful

VERSE 3:
   Bb                      Eb          Bb
Hail, Hail to the newborn king
              Eb       Bb                   F
Let our voices sing him our praises
   Bb                     Eb        Bb
Hail, Hail to the guiding light 
                      Eb  Bb                 F    Bb
That brought us tonight to our sav-ior

CHORUS :
  Eb2  Bb/D            F/C Bb
Ha---lle--------Hallelu--jah
    Eb2  Bb/D            F/C Bb
Ha---lle--------Hallelu--jah
    Eb2  Bb/D            F/C Bb
Ha---lle--------Hallelu--jah
 Eb2   Bb/D     F/C (2/4) Ab   Eb Bb                  
Ha---lle-------Halle-----lujaa---aaaahhhhh


VERSE 4:
  C                        F            C
Hail, Hail to the newborn king
              F         C                   G
Let our voices sing him our praises
   C                        F         C
Hail, Hail to the guiding light 
                      F       C                G   C
That brought us tonight to our savior

CHORUS :
F2    C/E           G/D   C
Halle------Hallelu-----jah
F2    C/E           G/D   C
Halle------Hallelu-----jah
F2    C/E           G/D   C
Halle------Hallelu-----jah
F2   C/E         G/D  (2/4)  Bb2   F   C
Halle--------Halle-------luja----aaaaahhhhh

   C    Bb   F   C
Llelujaaaaaahhhhhhhhhh

OUTRO:
C/// F/ C/ C/// G/ C/
C/// F/ C/ C/// G/ C/
",F,"","","",Youth Choir,,250,"",F,"",,"","","",,,,,,,,,,,,,,
18530204,Never Once,5997055,", Sustainer, Faithfulness, Change","","December 31, 2019","","","","",Matt Redman,69,271,"",A,"Intro
A / / / | E / / / | F#m7 / / / | D / / /

Verse 1
  A                                     
Standing on this mountain top, 
  E
Looking just how far we've come
  F#m7                           
Knowing that for ev'ry step, 
  D 
You were with us

Verse 2
     A                                    
Kneeling on this battleground,
  E
Seeing just how much You've done
   F#m7                        
Knowing ev'ry victory is 
  D 
Your pow'r in us
   D                                  
Scars and struggles on the way, 
  E
But with joy our hearts can say
A/C#                           D   
     Yes our hearts can say

Chorus 1
A                                                     A/C# 
   Never once did we ever walk alone
F#m7 
   Never once did You leave us on our own
D              A           F#m             |E  /  /  /|       
   You are faithful, God You are faithful
                                                   ( E  / ) 

Verse 2

Chorus 1 (X2)




Tag
D              A          F#m              |E / / /|         
  You are faithful, God You are faithful

Bridge
   D                               
Scars and struggles on the way,
  E  
But with joy our hearts can say
F#m7                         E    
   Never once did we ever walk alone
  D                                  
Carried by Your constant grace, 
   E
Held within Your perfect peace
F#m7                          E/G#  / / / /| / / / |
    Never once, no we never walk alone

Chorus 1

Chorus 2
A                                                            A/C# 
  Ev'ry step we are breathing in Your grace
F#m7 
    Evermore we'll be breathing out Your praise
D             A         F#m                 E        
  You are faithful, God, You are faithful
D             A          F#m                 E        
  You are faithful, God, You are faithful

Instrumental
A / / / | / / / / | F#m7 / / / | / / / / |

Tag (4x)
D             A          F#m               E        
  You are faithful, God You are faithful",A,"","","",,,,,,,,,,,,,,,,,,,,,
18568888,Goodness Of God / Bunatatea Ta,7117726,"","","March 13, 2022","","","","",Bunatatea Ta - Romanian,63,303,As written,"A, Bb","INTRO:
[| Ab / / Db | Ab / / / | Ab / / Db | Ab / / / |]


VERSE 1:
Eu Te iub[Ab]esc 
Mila [Db]Ta e nesfârș[Ab]ită  
[Eb/G]Zi    de  z[Fm]i   
Tu mă [Db]ții în mâna [Ebsus]Ta
Din zorii dimi[Fm7]neții  [Db] 
Și până când [Ab]   a - d[Eb/G]orm     [Fm] 
Vreau să [Db]cânt bună[Eb]tatea  T[Ab]a 



CHORUS:
[Db]   Tu mereu ai fost cu m[Ab]ine 
[Db]   Doamne-ai fost mereu a[Ab]tât de [Eb]bun
[Db]   Și cât eu voi avea sufl[Ab]are  [Eb/G]  [Fm]
   Vreau să [Db]cânt bună[Eb]tatea  T[Ab]a 
 

VERSE 2:
Cu vocea Ta
M-ai condus prin încercare
Și-n noaptea grea
Lângă mine Tu ai fost
Noi Te avem ca Tată
Te știm ca prieten bun
Am trăit în bunătatea Ta








(CHORUS)


BRIDGE (x2)
[Ab/C]      Isus, mă  [Db]copleșești 
      Cu [Ebsus]bunătatea  T[Ab]a
[Ab/C]      Isus, mă  [Db]copleșești 
      Cu [Ebsus]bunătatea  T[Ab]a 
       Mă apl[Ab/C]ec acum Ție  m[Db]ă inchin
       Cu t[Eb]otul  mă preda[Fm]u
[Ab/C]      Isus, mă  [Db]copleșești 
      Cu [Ebsus]bunătatea T[Ab]a 

INTERLUDE <i>(drop)</i>:  
[| (Ab) / / Db | Ab / / / |]


CHORUS - Eng (x2)
All my life You have been faithful
All my life You have been so, so good
With every breath that I am able
I will sing of the goodness of God 


TAG
I will [Db]sing of the g[Eb]oodness of Go[Ab]d  








",G#,Language: Romanian+English,Speed: Medium,Style: Evangelism,Worship Together,64,295,Psalm 40:9-11; Exodus 33:19; Psalm 146:2,"A, Ab, Bb","
INTRO:
[| Ab / / Db | Ab / / / | Ab / / Db | Ab / / / |]


VERSE 1:
I love You L[Ab]ord
Oh Your [Db]mercy never f[Ab]ails me
[Eb/G]All my da[Fm]ys
I've been [Db]held in Your ha[Eb]nds
From the moment that I [Fm]wake up [Db]
Until I lay m[Ab]y hea[Eb/G]d          [Fm] 
I will s[Db]ing of the g[Eb]oodness of [Ab]God


CHORUS:
[Db]   All my life You have been [Ab]faithful
[Db]   All my life You have been [Ab]so, so g[Eb]ood
[Db]   With every breath that I am [Ab]able [Eb/G] [Fm]
I will [Db]sing of the g[Eb]oodness of Go[Ab]d

VERSE 2:
I love Your v[Ab]oice
You have [Db]led me through the [Ab]fire
In d[Eb/G]arkest n[Fm]ights
You are [Db]close like no [Eb]other
I've known You as a [Fm]father [Db]
I've known You as a [Ab]friend [Eb/G]  [Fm]
I have l[Db]ived in the g[Eb]oodness of Go[Ab]d

(CHORUS)








BRIDGE (x2):
[Ab/C]   Your goodness is [Db]running after
   It’s [Eb]running after [Ab]me
[Ab/C]   Your goodness is [Db]running after
   It’s [Eb]running after [Ab]me
   With my [Ab/C]life laid down I’m sur[Db]rendered now
   I [Eb]give You every[Fm]thing
[Ab/C]   Your goodness is [Db]running after
   It’s [Eb]running after [Ab]me


INTERLUDE (drop): 
[| (Ab) / / Db | Ab / / / |]


CHORUS (x2):
[Db]   All my life You have been [Ab]faithful
[Db]   All my life You have been [Ab]so, so g[Eb]ood
[Db]   With every breath that I am [Ab]able [Eb/G] [Fm]
I will [Db]sing of the g[Eb]oodness of Go[Ab]d


TAG:
I will [Db]sing of the g[Eb]oodness of Go[Ab]d ",G#,"","","",,,,,,,,,,,,,,
18568979,Alabaster Heart,7133375,"","","July 14, 2020","","","","",kalley,69,502,"",G,"Intro
G   Am   C   C

Verse1
   G              Am        C
So here it is, my alabaster heart
    G               Am                C
I’m keeping nothing back from who You are
   Em              D                C
No hidden treasure veiled by key or lock
         Am                G
You’re a lifetime worth of worship
           D             C
And that’s only just the start

Verse2
G              Am           C
Here it is, my every waking day
    G                   Am               C
The minutes, hours, the years of endless praise
    Em                D                  C
For You’re worthy far beyond all I could say
          Am                G
There’s a lifetime worth of worship
       D              C
In the nuance of Your names

Chorus
       G         Am
Let it rise like incense
   C             D
My whole life, a fragrance
      Em          D              C
Every ounce, here broken at Your feet
      G          Am
Every breath, an offering
   C                  D
My heart cries, these lungs sing
     Em      D              C
Over You, my worthy King of Kings











Verse3
G                 Am        C
There it is, Your alabaster cross
G              Am              C
Giving all You are for all I’m not
        Em                 D                C
I can’t believe that’s the kind of King You are
          Am            G
How could I not bring a lifetime
         D              C
Worth of worship to You God

Bridge
C            G
All my love, all my love
Em           D
All my love, You can have it all (x2)

C             G
All my heart, all my soul
Em         D
All I own, You can have it all (x2) ",G,"","","",,,,,,,,,,,,,,,,,,,,,
18569258,Here Again,7111925,"","","January 07, 2020","","","","",Elevation Worship,68,411,"",E,"Intro
 B   C#m A


 Verse 1 
B         C#m            A
 Can't go back, to the beginning
B         C#m          A
 Can't control, what tomorrow will bring
B      C#m               A
 But I know, here in the middle
B       C#m              A
 Is the place, where you promise to be


 Chorus 
E               B
 I'm not enough, unless you come
C#m                      A
 Will you meet me here again
E                 B
 Cause all I want, is all you are
C#m                      A
 Will you meet me here again


 Instrumental    
 B   C#m A


 Verse  
B     C#m                   A
 As I walk, now through the valley
B         C#m         A
 Let your love, rise above every fear
B         C#m              A
 Like the sun, shaping the shadow
B      C#m            A
 In my weakness, your glory appears


 Chorus    


 Instrumental    
 E       B/D#     C#m B   A


 

Bridge   
 
            E                B/D#
 Not for a minute, was I forsaken
                       C#m
 The Lord is in this place
      B                A
 The Lord is in this place
             E                 B/D#
 Come Holy Spirit, dry bones awaken
                       C#m
 The Lord is in this place
      B                A
 The Lord is in this place


 Break    
 E       B/D#     C#m B   A


 Chorus 
E               B
 I'm not enough, unless you come
C#m                      A
 Will you meet me here again
E                 B
 Cause all I want, is all you are
C#m                      A
 Will you meet me here again


 ",E,"","","",,,,,,,,,,,,,,,,,,,,,
18593879,Love So Great,7068428,"","","November 21, 2021","","","","",Default Arrangement,95,318,As written.,A,"
INTRO:
D  /  /  /   |  A/C#  /  /  /  |  E  /  /  /  |  /  /  A/C#  /

VERSE 1:
D                              A/C#              E
   Your love so great     Jesus in all   things
                      A/C#                         D
I’ve seen a glimpse of Your heart
                         A                          E
A billion years,   still I’ll be sing - in
                   A/C#                   | D |
How can I praise You enough 	
F#m                                               | Esus | -II- |
       How can I praise You enough


CHORUS:
                       A
You are the Lord Almighty
         E                   F#m
Outshining all the stars in glory
          D                         A     
Your love is like the wildest ocean
         E                       | F#m |  Esus |
Oh, nothing else compares 


VERSE 2:
D                      A/C#               E
   Creation calls     all to the Saviour
                    A/C#                        D
We are alive     for Your praise
                             A                   E
In Earth and Sky,    no one is higher
                     A/C#                     | D |
Our God of wonders You reign 	
F#m                                                 | Esus | -II- |
       Our God of wonders You reign

COLUMN_BREAK

CHORUS (x2) 

INSTRUMENTAL:
F#m7  /  /  /  |  A  /  /  /  |  F#m7  /  /  /  |  A  /  /  / 

BRIDGE 1 (Piano+Organ Diamonds): (2x)
F#m                        A
        Not to us, but to Your Name
F#m                  A
        We lift up all praise


BRIDGE 2 (+synth): (x2)
F#m                        D                 A      
        Not to us, but to Your Name
F#m                 D             A
        We lift up all praise


CHORUS (x2)

BRIDGE 3: (x2)
A                     Asus          A
    Not to us, but to Your Name
A                 Asus    A
    We lift up  all   praise


BRIDGE 2 (x2) >> CHORUS 


END CHORUS :<i>(Drop)</i>
                       A
You are the Lord Almighty
         E                   F#m
Outshining all the stars in glory
          D                         A     
Your love is like the wildest ocean
         E                       | F#m |  / / Esus  / | A
Oh, nothing else compares 

",A,"",Speed: Medium,"",,,,,,,,,,,,,,,,,,,,,
18608235,Tu m-ai cules ,,"","","November 07, 2021","","","","",Default Arrangement,56,270,"",C,"
Intro:   | C / C/F / |C / / / | F / Dm / | Gsus / G  / |


Verse 1:
                 C        C/F                 C
M-ai regăsit când eu pierdut în lume
                  F            Dm          Gsus  G       
Mă răstigneam pe-altarele de lut
                  Dm       F               C      F
Când prăbuşit zăceam în neputinţă
                C/G     G                 C
Când faptele    ţărână m-au făcut.

Chorus (x2): 
                   F                           C
Tu m-ai cules din pulbere cu harul
                    Gsus      Dm  G/B            C    C7/E
Ca să mă-mbraci cu drago - s -tea dintâi
                    F                                C      F
Şi mi-ai şoptit “tu-mi eşti mărgăritarul,
                C/G        G                C
În dragostea Mea pururi să rămâi” 

Verse 2: 
Azi eu alerg tot mai grăbit pe cale
Să urc acolo sus la dreapta Ta
Să trec prin poarta biruinţei Tale
Prin poarta ce se cheamă Golgota

Interlude: | C / C/F / |C / / / | F / Dm / | Gsus / G  / | 

Verse 3: 
Iar dac-adesea cad sub greul crucii
Şi mă pândesc ispitele-n ascuns
Atuncea mulţumiri Ţi-aduc Isuse
Căci harul Tău îmi este de ajuns! 
",C,Language: Romanian,"",Style: Evangelism,,,,,,,,,,,,,,,,,,,,,
18615961,Isus e Rege,,"","","January 30, 2022","","","","",Choir,75,345,"",Bb,"Intro: | Eb2 | Bb | F | Gm7 | (x4)
<i>(Piano+Gt1> Bass+Gt2> Full Band x2)</i>
        <i>( N.C. 8ths line:| / 765432 | )</i> 

Verse 1:
Eb                             Bb     F
   Al Tău nume e înălțat, Isus
                    Gm
Pe întreg pământ
Eb                                 Bb
    Nume puternic și măreț
                                F  
Plin de glorie și e sfânt
                     Gm <i>(8ths > stop on 3)</i> 
În El sunt salvat 


Chorus: 
           Eb                              Bb
Isus e Rege, vrednic de laudă
                        F                               Gm
Domn peste toate, nimeni nu este ca El
            Eb                          Bb
Isus e mare, Sfânt și înălțat,
                F                              Gm
Alfa Omega nimeni nu este ca El

Interlude: | Eb2 | Bb | F | Gm7 | 
               <i>( N.C. 8ths line:| / 765432 | )</i>   

Verse 2: 
Eb                         Bb
    Nume de viață plin
                       F          Gm
Tu trăiești în noi, Ooo
Eb                                 Bb
    Prin al Său nume biruim
                                 F 
Prin El victoria primim
                          Gm <i>(8ths > stop on 3)</i> 
Ce nume minunat

Chorus  (x2)


Bridge 1: 
Eb                                  Bb
   El Domnul vieții, înălțat
                                            F 
Prin moarte ne-a răscumpărat
           Gm
Fie lăudat
Eb                                      Bb
   Orice genunchi se va pleca
                                   F
Iar cei aleși îi vor cânta
                           Gm <i>(16ths > stop on 3)</i>
Isus Hristos e Domn


Bridge 2:
                      Eb
(El e Domn), I-sus
                               Bb
(Domn preasfânt), I-sus
                           F               Gm
(Tu ești Sfânt), I-sus, Oooo, Isus
 Eb
I-sus, (El e Sfânt)
 Bb
I-sus, (Tu ești Sfânt)
 F               |Gm  /  F/G Gm|
I-sus, Oooo, Isus, Oooo
<b><i>BREAKS</i></b>  
 Eb     Bb    
I-sus, I-sus,      /     /    /     /
 F          NC  ( 1*2    3*4  5)
I-sus, (Ooooo, Isus)
Eb       Bb         F
I-sus,   I-sus ,   I-sus
         Gm <i>(8ths > stop on 3)</i>  
Oooo, Isus

Chorus (x2)

Ending:
               F                           (Gm7)                 Eb
Alfa Omega nimeni nu este ca El
          <i>( N.C. 16ths line:| 1512323454576543 | )</i> ",Bb,"","",Style: Evangelism,,,,,,,,,,,,,,,,,,,,,
18686869,Friend Of God,,"","","July 25, 2021","","","","",Default Arrangement,120,295,"",D,"INTRO: |D / / /|/ / / /|Bm9 / / /|/ / / /|Em7 / / /|/ / / /|D / / /|D2 / / /|  (x2)
       
VERSE - ENG:
     D                                            Bm9
Who am I that you are mindful of me,
                  Em11                 D  (2)
That you hear me, when I call?
D                                               Bm9
Is it true that you are thinking of me?
               Em11                C (2)
How you love me, it's amazing!!

CHORUS - ENG (x2):
D
I am a friend of God!
Bm9
I am a friend of God!
Em11            
I am a friend of God! 
                       D    (2,4)
He calls me friend!       

INTERLUDE: |D / / /|/ / / /|Bm9 / / /|/ / / /|Em7 / / /|/ / / /|D / / /|D2 / / /|   

VERSE - ROM:
Cine-s eu de te gândeşti la mine,
Şi m-auzi când te strig?
Este drept că-Ţi aminteşti de mine?
Mă iubeşti! E-o minune!! 

CHORUS - ROM (x2):
Sunt prietenul lui Isus!
Sunt prietenul lui Isus!
Sunt prietenul lui Isus!
Mi-o spune El!

BRIDGE - ROM: 
GM9                   D2/F#
Dumnezeu Sfânt! Domn al Slavei!
Em11              G2
Prietenul tău sunt. (x2)

BRIDGE - ENG <i>(build)</i>:
God Almighty! Lord of Glory
You have called me friend  (x2)

CHORUS - ENG  (x2)
 ",D,"","","",,,,,,,,,,,,,,,,,,,,,
18687293,Doamne nu mă lăsa,,"","","February 13, 2022","","","","",Default Arrangement,124,300,"","Am, Bm","
INTRO:  ACC GT picking > | Bm / / / |  (x4)

<i>(1st time - ACC GT solo , NO BASS)</i> 
| Bm / / / | G / / / | D / / / | C#m7 / F#7 / |
| Bm / / / | G / / / | F#7 / / / | NC  / / / |       (x2)
<i>(2nd time - EL GTs solo, FULL BAND)</i>

VERSE 1 <b><i>(Bass out)</i>: </b> 
     Bm                     D(2,6)
Nu fi nepăsător, nu mai fi supărat 
        A(2,6)                          Em7        
Deschide-ţi inima şi primeşte-L pe-mpărat 
          Bm                          D(2,6) 
Chiar dacă ai căzut, chiar dac-ai eşuat
     F#                            (NC)  
El te ridică azi rămâi curat     <b><i>(Bass in)</i> </b> 
 Bm                      D 
Bine ai venit omule la rugu-aprins
           A                       Em7     
Chiar dacă eşti rece tu vei fi reaprins 
    Bm                              D
Şi de eşti căldicel tu nu poţi rămâne aşa
         F#                             (NC)                
Căci focul lui Cristos îţi aprinde inima


CHORUS: (x2)
 Bm                      G
Doamne nu mă lăsa,
     D                    | C#m7 / F#7 / |
Aprinde-mi azi inima,
    Bm                     G
Şi fă-mă un rug aprins
     F#7                (NC)                     
Să fiu o mărturie pănă la sfârşit

INTERLUDE:
| Bm / / / | G / / / | D / / / | C#m7 / F#7 / |
| Bm / / / | G / / / | F#7 / / / | NC  / /  / | 
COLUMN_BREAK








VERSE 2:
Străini şi călători, suntem pe acest pământ
Dar plini de puterea Duhului cel Sfânt
Candele goale fie pline de ulei
Ca fecioarele-nţelepte pregătite să veghem

<I>(Band half time)</I>
Dumnezeul meu este-un foc mistuitor
Lui să te închini, de El fii ascultător
Azi eu nu mai vreau foc străin în viaţa mea
Vreau focul lui Hristos să-mi aprindă inima.


CHORUS (x2) 


BRIDGE:
            Em               Bm/D                   
Sunt nebun pentru Cristos 
             F#7          Bm
Şi nu mi-e ruşine-aşa
        G            Em7            F# 
El e calea, adevărul numai El e viaţa mea. (X4)
                                          | F# | -II-|  (last time)
 
CHORUS (x2) (dropp > build)


END: (x2)
     F#(NC)                          ( Bm - last time)  
Să fiu o mărturie pănă la sfârşit",Bm,Language: Romanian,"","",,,,,,,,,,,,,,,,,,,,,
18717637,Hallelujah For The Cross,7107551,"","","February 01, 2020","","","","",Chris McClarney,75,320,"",G,"",,"","","",Worship Together,75,0,"John 8:36, Galatians 5:1, Romans 8:1-4","D: D, G","Intro
[| D / / / | G/D / / / | D / / / | G/D / / / |] 2X

Verse 1
I would be [D]hopeless
Without Your [G/D]goodness
I would be [D]desperate
Without Your love [G/D]
Slave to the [Bm]darkness
If it [G]wasn’t for the [D]cross  [G/D]

Verse 2
You have [D]won me
With Your [G/D]kindness
Chased me [D]down
I was [G/D]lost
Where would I [Bm]be
If it [G]wasn’t for the [D]cross

Chorus 
Halle[Bm]lujah [G2]
Thank You, [D]Jesus [A]
I was a [Bm]prisoner, [G2]now I’m not [D]   [A]
With Your [Bm]blood, You [G2] bought my [D]freedom [A]
Halle[Bm]lujah [G2]for the [D]cross

Instrumental
[| D / / / | G/D / / / | D / / / | G/D / / / |]





Verse 3
All my shame[D] was
Met with [G/D]mercy
Now Your [D]mercy
Will be my [G/D]song
And oh, the [Bm]glory
Oh, the [G]power of the [D]cross

REPEAT Chorus

Bridge 2X
[Bm]  By Your stripes, I’m healed
[G]  By Your death, I live
[D] The power of sin is over[A]come
It is finished, it is [Bm]done

Chorus 2X

Outro
[| Bm / G / | D / A / |]

Ending (Down Chorus)
Halle[Bm]lujah [G2]
Thank You, [D]Jesus [A]
I was a [Bm]prisoner, [G2]now I’m not [D]   [A]
With Your [Bm]blood, You [G2] bought my [D]freedom [A]
Halle[Bm]lujah [G2]for the [D]cross",G,"","","",,,,,,,,,,,,,,
18717695,See A Victory,7129060,"","","June 22, 2021","","","","",Worship Together,77,0,Deuteronomy 28:7; Psalm 138:7; 2 Chronicles 20:22,"Bb: Bb, C","Intro
[| Gm / Eb / | Bb / / / | Gm / Eb / | Bb / / / |]

Verse 1
The [Gm]weapon may be [Eb]formed but it won’t p[Bb]rosper
[Gm]When the darkness [Eb]falls it won’t [Bb]prevail
Cause the [Gm]God I serve knows [Eb]only how to [Bb]triumph
[Gm]My God will [Eb]never f[Bb]ail
[Gm]My God will [Eb]never f[Bb]ail

Chorus
I’m gonna see a [Gm]victory
I’m gonna see a [Eb]victory
For the [Bb]battle belongs to You L[Fsus]ord
I’m gonna see a [Gm]victory
I’m gonna see a [Eb]victory
For the [Bb]battle belongs to You L[Fsus]ord

Turn
[| Gm / Eb / | Bb / / / | Gm / Eb / | Bb / / / |]

Verse 2
There’s [Gm]power in the m[Eb]ighty Name of [Bb]Jesus
[Gm]Every war He [Eb]wages He wi[Bb]ll win
[Gm]I’m not backing d[Eb]own from any [Bb]giant
I [Gm]know how this [Eb]story e[Bb]nds
I [Gm]know how this [Eb]story e[Bb]nds

REPEAT CHORUS X2

Interlude
[| Eb / / / | Fsus / / Bb/D | Eb / / Gm | Fsus / / / |]



Bridge 1
[Eb]   You take what the enemy meant for [Fsus]evil
   And You turn i[Bb/D]t for g[Eb]ood
   You turn it [Gm]for g[Fsus]ood

[Eb]   You take what the enemy meant for [Fsus]evil
   And You turn i[Bb/D]t for g[Eb]ood
   You turn it [Gm]for g[Fsus]ood

REPEAT BRIDGE 1

Bridge 2
[Eb]   You take what the enemy meant for [Fsus]evil
   And You turn it [Gm]for g[Eb]ood
   You turn it [Gm]for g[Fsus]ood

[Eb]   You take what the enemy meant for [Fsus]evil
   And You turn it [Gm]for g[Eb]ood
   You turn it [Gm]for g[Fsus]ood

REPEAT CHORUS X2

REPEAT BRIDGE 2

Outro
[| Eb / / / | Fsus / / Gm | Eb / / Gm | Fsus / / / | Eb   |]",Bb,"","","",,,,,,,,,,,,,,,,,,,,,
18771002,King Of Kings,7127647,"","","April 10, 2022","","","","",Hillsong Worship,68,270,"",D,"
INTRO:
| D / Dadd2 / | Dsus D / / | (x2)

VERSE 1:
           D/F#                           G
In the da-rkness, we were wa-iting
                        A                      D
Without hope,     without light
                 D/F#                        G
'Til from He-aven You came ru-nning
                     A                         D
There was me-rcy in Your eyes
         D/F#                       G
To fulfi-ll the law and pro-phets
            A                            D
To a vir-gin came the Word
                D/F#                      G
From a thro-ne of endless glo-ry
            A                     (D)
To a cra-dle in the dirt


INTRO

CHORUS: 
   D                        G2
Praise the Father, praise the Son
Bm7                    Asus    A
Praise the Spirit, three in one
  D                   G2
God of glory, Majesty
Bm7      G2                 A         (D)
Praise forever to the King of Kings


INTRO >> VERSE 2:
To reveal the kingdom coming
And to reconcile the lost
To redeem the whole creation
You did not despise the cross
For even in Your suffering
You saw to the other side
Knowing this was our salvation
Jesus for our sake You died

INTRO >> CHORUS >> INTRO


VERSE 3:
                Bm                            G
And the mo-rning that You rose
              A                              D
All of He-aven held its breath
                     Bm                                 G
'Til that stone      was moved for good
                       A                                  D
For the Lamb     had conquered death
                     Bm                                    G
And the dead      rose from their tombs
                A                            D
And the an-gels stood in awe
                    Bm                             G
For the souls     of all who'd come
              A                          D
To the Fa-ther are restored


VERSE 4: <I>VERSE 1 Chords</I>
And the church of Christ was born
Then the Spirit lit the flame
Now this gospel truth of old
Shall not kneel, shall not faint
By His blood and in His name
In His freedom I am free
For the love of Jesus Christ
Who has resurrected me


CHORUS


TAG: 
 D/F#    G2                 A         (D)
Praise forever to the King of Kings

INTRO",D,"","","",,,,,,,,,,,,,,,,,,,,,
18808005,I Love You Jesus / Eu Te Iubesc Isuse,,"","","February 18, 2020","","","","",Default Arrangement,,0,"",D,"VERSES:
   D                                               G                              D
I _____ you _____ you Jesus, I _____ you ____ you Jesus
  Bm                               Em9              A
I ______ you _____ you Jesus in my heart,
 D/F#                                           G                                 D     A/C#
I _____ you _____ you Jesus, I _____ you _____ you Jesus
  Bm                             Em9  A          D
I _____ you _____ you Jesus in my heart.


CHORUS:
            D                 A
In my heart, in my heart 
    Em                               A7               D
I _____ you ______ you Jesus in my heart
         D/F#              G       Em
In my heart, in my heart 
   Asus                               A               D         
I _____ you ______ you Jesus in my heart

________________________________________________________


VERSE 1 AND CHORUS <i>”Love”</i>

VERSE 2 AND CHORUS <i>”Thank”</i>

VERSE 3 AND CHORUS <i>”Praise”</i>

VERSE 4 (Drop) <i>”Love”</i>",D,"","","",,,,,,,,,,,,,,,,,,,,,
18823157,Yes And Amen,7048885,"","","September 01, 2020","","","","",Worship Together,76,0,2 Corinthians 1:20,"A, D: D","
Intro
[D /// | //// | //// | ////]

Verse 1
[A/D]Father of [Bm/D]kindness You have [G/D]poured out [D]grace
You [A/D]brought me out of [Bm/D]darkness 
You have [G/D]filled me with [A/D]peace
[A/D]Giver of [Bm/D]mercy You’re my [G/D]help in [D]time of [G/D]need
Lord [G/D]I can’t [A/D]help but [D]sing

Chorus
[A]Faith[Bm]ful, You are  [G]   [D]
[A]Faith[Bm]ful, for[G]ever You [D]will be
[A]Faith[Bm]ful, You are  [G]   [D]
[A]All [Bm]Your promises are [G]yes and [D]amen
[A]All [Bm]Your promises are [G]yes and [D]amen

Turnaround
[A // Bm // | G // D // | A // Bm // | G // D //]

Verse 2
[A]Beautiful Sav[Bm]ior You have [G]brought me [D]near
You [A]pulled me from the [Bm]ashes 
You have [G]broken every [A]curse
[A]Blessed Redee[Bm]mer You have [G]set this [D]captive [G]free
Lord [G]I can’t [A]help but [D]sing

REPEAT CHORUS
|2x|

REPEAT TURNAROUND






Bridge
I will [A]rest [Bm]in Your [G]promis[D]es
My confi[A]dence [Bm]
Is Your [G]faithful[D]ness
|4x|

REPEAT CHORUS",D,"","","",,,,,,,,,,,,,,,,,,,,,
